,song_id_from_src,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
241,316,PMEmo2019,Be Our Guest,Ewan McGregor,,0.8875,0.0875,0.8625,0.130503831361,happy,positive
242,317,PMEmo2019,Be Our Guest,Ewan McGregor,,0.925,0.0612372435696,0.8625,0.103832798286,happy,positive
243,318,PMEmo2019,Capsize,Emily Warren,,0.725,0.145773797371,0.825,0.114564392374,happy,positive
244,319,PMEmo2019,Keep Your Eyes On Me,Faith Hill,,0.7375,0.130503831361,0.5,0.14790199457699998,happy,positive
245,321,PMEmo2019,All the Way Up,Fat Joe,,0.6875,0.115244305716,0.4875,0.2125,angry,negative
246,323,PMEmo2019,Life Goes On,Fergie,,0.8625,0.0673145600892,0.725,0.122474487139,happy,positive
247,324,PMEmo2019,M.I.L.F. $,Fergie,,0.8875,0.0875,0.55,0.225,happy,positive
248,325,PMEmo2019,Wake Up,Fetty Wap,,0.4875,0.18915932438,0.6125,0.141972708645,relaxed,positive
249,326,PMEmo2019,All In My Head (Flex),Fifth Harmony,,0.6875,0.139754248594,0.7,0.15,happy,positive
250,327,PMEmo2019,Work From Home,Fifth Harmony,,0.7625,0.130503831361,0.7375,0.1625,happy,positive
251,329,PMEmo2019,That's My Girl,Fifth Harmony,,0.9375,0.100778221854,0.7875,0.1125,happy,positive
252,331,PMEmo2019,HandClap,Fitz,,0.85,0.122474487139,0.8,0.195256241898,happy,positive
253,332,PMEmo2019,The Chain,Fleetwood Mac,,0.7625,0.130503831361,0.725,0.192028643697,happy,positive
254,333,PMEmo2019,Cake,Flo Rida,,0.7875,0.1375,0.775,0.165831239518,happy,positive
255,334,PMEmo2019,My House,Flo Rida,,0.625,0.216506350946,0.5625,0.128086884574,happy,positive
256,336,PMEmo2019,"God, Your Mama, And Me",Florida Georgia Line,,0.75,0.0968245836552,0.725,0.122474487139,happy,positive
257,337,PMEmo2019,May We All,Florida Georgia Line,,0.675,0.231840462387,0.8125,0.170018381359,happy,positive
258,338,PMEmo2019,Confession,Florida Georgia Line,,0.825,0.114564392374,0.7125,0.148429276088,happy,positive
259,339,PMEmo2019,H.O.L.Y,Florida Georgia Line,,0.725,0.122474487139,0.7875,0.1375,happy,positive
260,341,PMEmo2019,Smooth,Florida Georgia Line,,0.85,0.108972473589,0.8,0.114564392374,happy,positive
261,342,PMEmo2019,Never Be Like You,Flume,,0.75,0.125,0.6875,0.203485257451,happy,positive
262,343,PMEmo2019,Say It,Flume,,0.65,0.075,0.55,0.1,happy,positive
263,347,PMEmo2019,Chanel,Frank Ocean,,0.1875,0.1875,0.3375,0.148429276088,sad,negative
264,348,PMEmo2019,Ivy,Frank Ocean,,0.4625,0.168170300588,0.3,0.187082869339,sad,negative
265,349,PMEmo2019,Nights,Frank Ocean,,0.275,0.108972473589,0.3375,0.125623445264,sad,negative
266,350,PMEmo2019,Nikes,Frank Ocean,,0.2625,0.130503831361,0.375,0.19364916731,sad,negative
267,351,PMEmo2019,Pink + White,Frank Ocean,,0.275,0.175,0.55,0.187082869339,relaxed,positive
268,353,PMEmo2019,It All Started with a Beer,Frankie Ballard,,0.525,0.165831239518,0.5875,0.194052183703,happy,positive
269,354,PMEmo2019,No Shopping,French Montana,,0.35,0.175,0.5125,0.1625,relaxed,positive
270,355,PMEmo2019,Lockjaw,French Montana,,0.45,0.251246890528,0.325,0.178535710714,sad,negative
271,356,PMEmo2019,Unforgettable,French Montana,,0.475,0.207665596573,0.5625,0.245267710879,relaxed,positive
272,358,PMEmo2019,Wicked Version,Future Pigeon,,0.3875,0.130503831361,0.6875,0.0838525491562,relaxed,positive
273,360,PMEmo2019,Selfish,Future,,0.5875,0.1125,0.55,0.231840462387,happy,positive
274,361,PMEmo2019,Comin Out Strong,Future,,0.6125,0.117924764151,0.55,0.139194109071,happy,positive
275,362,PMEmo2019,Low Life (feat. The Weeknd),Future,,0.4,0.2,0.4625,0.168170300588,sad,negative
276,364,PMEmo2019,Draco,Future,,0.375,0.158113883008,0.4,0.108972473589,sad,negative
277,366,PMEmo2019,Mask Off,Future,,0.2625,0.152581945197,0.2875,0.168170300588,sad,negative
278,367,PMEmo2019,New Level,Future,,0.6125,0.180710403685,0.3125,0.160565407233,angry,negative
279,368,PMEmo2019,Rent Money,Future,,0.6,0.248746859277,0.575,0.12747548784,happy,positive
280,370,PMEmo2019,Super Trapper,Future,,0.4,0.28939592257,0.25,0.136930639376,sad,negative
281,372,PMEmo2019,Zoom,Future,,0.825,0.187082869339,0.175,0.195256241898,angry,negative
282,373,PMEmo2019,"Me, Myself & I",Bebe Rexha,,0.85,0.075,0.725,0.222204860433,happy,positive
283,375,PMEmo2019,Good Life,G-Eazy,,0.7375,0.152581945197,0.775,0.108972473589,happy,positive
284,376,PMEmo2019,Some Kind Of Drug,G-Eazy,,0.6,0.0935414346693,0.6625,0.125623445264,happy,positive
285,379,PMEmo2019,Love On Me,Galantis,,0.9375,0.0838525491562,0.9125,0.0800390529679,happy,positive
286,381,PMEmo2019,No Money,Galantis,,0.9375,0.0838525491562,0.8,0.169558249578,happy,positive
287,382,PMEmo2019,She Sets The City On Fire,Gavin DeGraw,,0.886363636364,0.0642824346533,0.863636363636,0.13541335554300002,happy,positive
288,383,PMEmo2019,Careless Whisper,George Michael,,0.5,0.14790199457699998,0.4125,0.125623445264,angry,negative
289,385,PMEmo2019,Freedom! '90(Remastered),George Michael,,0.825,0.0829156197589,0.75,0.167705098312,happy,positive
290,386,PMEmo2019,My Boo,Ghost Town DJ's,,0.5625,0.115244305716,0.5875,0.209538182678,happy,positive
291,388,PMEmo2019,home,Gnash,,0.575,0.160078105936,0.7125,0.0800390529679,happy,positive
292,389,PMEmo2019,I Hate U I Love U,Gnash,,0.225,0.15612494995999998,0.3625,0.233519271153,sad,negative
293,391,PMEmo2019,Come Together,Godsmack,,0.85,0.134629120178,0.6,0.145773797371,happy,positive
294,393,PMEmo2019,Saturnz Barz,Gorillaz,,0.5375,0.1125,0.4625,0.1375,angry,negative
295,394,PMEmo2019,You Don't Own Me,Grace,,0.75,0.136930639376,0.675,0.160078105936,happy,positive
296,395,PMEmo2019,You Don't Own Me,Grace,,0.7125,0.148429276088,0.675,0.15,happy,positive
297,396,PMEmo2019,If the Boot Fits,Granger Smith,,0.65,0.15612494995999998,0.7125,0.125623445264,happy,positive
298,397,PMEmo2019,Both,Gucci Mane,,0.45,0.210653744329,0.3375,0.148429276088,sad,negative
299,398,PMEmo2019,P**** Print (feat. Kanye West),Kanye West,,0.4375,0.170018381359,0.4375,0.251557647469,sad,negative
300,399,PMEmo2019,Back On Road,Drake,,0.6125,0.141972708645,0.45,0.139194109071,angry,negative
301,401,PMEmo2019,Make Love,Gucci Mane,,0.35,0.207665596573,0.25,0.209165006634,sad,negative
302,402,PMEmo2019,Hollaback Girl,Gwen Stefani,,0.85,0.075,0.6875,0.160565407233,happy,positive
303,403,PMEmo2019,Want You Back,HAIM,,0.7625,0.141972708645,0.8125,0.128086884574,happy,positive
304,405,PMEmo2019,Most Girls,Hailee Steinfeld,,0.7375,0.1625,0.7125,0.1125,happy,positive
305,407,PMEmo2019,Eyes Closed,Halsey,,0.7875,0.0800390529679,0.5625,0.139754248594,happy,positive
306,408,PMEmo2019,Not Afraid Anymore,Halsey,,0.9125,0.0800390529679,0.6125,0.205015243336,happy,positive
307,409,PMEmo2019,Not Afraid Anymore,Halsey,,0.9125,0.0800390529679,0.6625,0.185825859341,happy,positive
308,410,PMEmo2019,Now Or Never,Halsey,,0.7,0.0829156197589,0.45,0.160078105936,angry,negative
309,411,PMEmo2019,Every Breath You Take (The Voice Performance),Hannah Huston,,0.175,0.114564392374,0.6375,0.2875,relaxed,positive
310,412,PMEmo2019,I Call the Shots (The Voice Performance),Hannah Huston,,0.5,0.216506350946,0.4375,0.160565407233,angry,negative
311,413,PMEmo2019,Sign of the Times,Harry Styles,,0.575,0.160078105936,0.675,0.195256241898,happy,positive
312,414,PMEmo2019,Sweet Creature,Harry Styles,,0.579545454545,0.201364149394,0.545454545455,0.153303835946,happy,positive
313,415,PMEmo2019,Guys My Age(Stripped),Hey Violet,,0.477272727273,0.13917555356699998,0.5227272727269999,0.190827904815,relaxed,positive
314,417,PMEmo2019,Make You Mine,High Valley,,0.8625,0.117924764151,0.775,0.175,happy,positive
315,418,PMEmo2019,13 What a Beautiful Name (Acoustic),Hillsong Worship,,0.425,0.139194109071,0.375,0.14790199457699998,sad,negative
316,419,PMEmo2019,Higher Love,Hunter Plake,,0.0875,0.0572821961869,0.225,0.0935414346693,sad,negative
317,420,PMEmo2019,Mo Bounce,Iggy Azalea,,0.775,0.175,0.55,0.15,happy,positive
318,421,PMEmo2019,Team(Young Bombs Remix),Iggy Azalea,,0.85,0.15612494995999998,0.725,0.134629120178,happy,positive
319,423,PMEmo2019,Believer,Imagine Dragons,,0.8875,0.141972708645,0.65,0.22912878474800005,happy,positive
320,424,PMEmo2019,Not Today,Imagine Dragons,,0.55,0.160078105936,0.65,0.261007662723,happy,positive
321,425,PMEmo2019,Radioactive,Imagine Dragons,,0.95,0.0829156197589,0.8125,0.160565407233,happy,positive
322,426,PMEmo2019,Thunder,Imagine Dragons,,0.825,0.114564392374,0.7125,0.1125,happy,positive
323,427,PMEmo2019,Whatever It Takes,Imagine Dragons,,0.775,0.134629120178,0.7,0.203100960116,happy,positive
324,428,PMEmo2019,Did You See,J Hus,,0.4875,0.1625,0.5625,0.203485257451,relaxed,positive
325,429,PMEmo2019,4 Your Eyez Only,J. Cole,,0.225,0.15612494995999998,0.4,0.183711730709,sad,negative
326,431,PMEmo2019,Deja Vu,J. Cole,,0.525,0.222204860433,0.6375,0.103832798286,happy,positive
327,432,PMEmo2019,False Prophets,J. Cole,,0.375,0.158113883008,0.4,0.108972473589,sad,negative
328,433,PMEmo2019,Foldin Clothes,J. Cole,,0.3625,0.130503831361,0.5,0.125,relaxed,positive
329,434,PMEmo2019,For Whom the Bell Tolls,J. Cole,,0.5125,0.103832798286,0.3875,0.141972708645,angry,negative
330,435,PMEmo2019,Immortal,J. Cole,,0.275,0.175,0.35,0.165831239518,sad,negative
331,436,PMEmo2019,Neighbors,J. Cole,,0.25,0.136930639376,0.35,0.192028643697,sad,negative
332,437,PMEmo2019,"She's Mine, Pt. 1",J. Cole,,0.1875,0.0625,0.375,0.14790199457699998,sad,negative
333,438,PMEmo2019,"She's Mine, Pt. 2",J. Cole,,0.3375,0.185825859341,0.325,0.139194109071,sad,negative
334,439,PMEmo2019,Ville Mentality,J. Cole,,0.225,0.175,0.2625,0.117924764151,sad,negative
335,440,PMEmo2019,everbody dies,J. Cole,,0.3,0.210653744329,0.2875,0.158607219256,sad,negative
336,441,PMEmo2019,September Song,JP Cooper,,0.675,0.12747548784,0.6875,0.100778221854,happy,positive
337,442,PMEmo2019,Hit or Miss - Jacob Sartorius,Jacob Sartorius,,0.7125,0.148429276088,0.6125,0.180710403685,happy,positive
338,443,PMEmo2019,American Country Love Song,Jake Owen,,0.7,0.12747548784,0.675,0.15,happy,positive
339,444,PMEmo2019,If He Ain't Gonna Love You,Jake Owen,,0.7375,0.171846588561,0.7625,0.1625,happy,positive
340,445,PMEmo2019,Safe Inside,James Arthur,,0.5875,0.201943680268,0.4625,0.256478556609,angry,negative
341,446,PMEmo2019,Say You Won't Let Go,James Arthur,,0.425,0.178535710714,0.4875,0.2125,sad,negative
342,447,PMEmo2019,Let It Go,James Bay,,0.5875,0.158607219256,0.6,0.15612494995999998,happy,positive
343,448,PMEmo2019,A Little More Summertime,Jason Aldean,,0.775,0.0935414346693,0.7375,0.103832798286,happy,positive
344,449,PMEmo2019,Any Ol' Barstool,Jason Aldean,,0.7,0.195256241898,0.7375,0.152581945197,happy,positive
345,450,PMEmo2019,Lights Come On,Jason Aldean,,0.75,0.158113883008,0.7625,0.1625,happy,positive
346,451,PMEmo2019,If It Ain't Love,Jason Derulo,,0.9,0.075,0.8375,0.125623445264,happy,positive
347,452,PMEmo2019,You Don't Know Me,Jax Jones,,0.65,0.122474487139,0.7375,0.152581945197,happy,positive
348,454,PMEmo2019,Love Make the World Go Round,Jennifer Lopez,,0.8375,0.125623445264,0.8125,0.139754248594,happy,positive
349,455,PMEmo2019,Ain't Your Mama,Jennifer Lopez,,0.875,0.0968245836552,0.7375,0.171846588561,happy,positive
350,456,PMEmo2019,Unlove You,Jennifer Nettles,,0.7,0.15,0.525,0.134629120178,happy,positive
351,457,PMEmo2019,oui,Jeremih,,0.6625,0.1375,0.7875,0.0800390529679,happy,positive
352,458,PMEmo2019,Woman,Jesse Larson,,0.75,0.111803398875,0.7375,0.117924764151,happy,positive
353,460,PMEmo2019,Love Me Now,John Legend,,0.8,0.114564392374,0.7,0.187082869339,happy,positive
354,461,PMEmo2019,Changing,John Mayer,,0.375,0.158113883008,0.6375,0.197246672976,relaxed,positive
355,462,PMEmo2019,Love On The Weekend,John Mayer,,0.4125,0.1375,0.65,0.15612494995999998,relaxed,positive
356,463,PMEmo2019,Moving On and Getting Over,John Mayer,,0.3,0.217944947177,0.5625,0.150519932235,relaxed,positive
357,465,PMEmo2019,Ain't No Grave (Album Version),Johnny Cash,,0.3375,0.1375,0.425,0.231840462387,sad,negative
358,466,PMEmo2019,All Time Low (explicit),Jon Bellion,,0.65,0.183711730709,0.7375,0.130503831361,happy,positive
359,468,PMEmo2019,Dirt On My Boots,Jon Pardi,,0.7625,0.0875,0.7875,0.125623445264,happy,positive
360,469,PMEmo2019,Head Over Boots,Jon Pardi,,0.7125,0.0976281209488,0.7125,0.1125,happy,positive
361,470,PMEmo2019,Perfect Strangers,JP Cooper,,0.7625,0.130503831361,0.85,0.0935414346693,happy,positive
362,471,PMEmo2019,By Your Side,Jonas Blue,,0.875,0.136930639376,0.7875,0.243990266199,happy,positive
363,472,PMEmo2019,Mama,Jonas Blue,,0.6125,0.103832798286,0.6625,0.158607219256,happy,positive
364,476,PMEmo2019,Feliz Navidad,José Feliciano,,0.7,0.169558249578,0.8625,0.180710403685,happy,positive
365,477,PMEmo2019,Homecoming,Josh Ritter,,0.575,0.169558249578,0.7125,0.158607219256,happy,positive
366,478,PMEmo2019,Hometown Girl,Josh Turner,,0.65,0.175,0.675,0.12747548784,happy,positive
367,479,PMEmo2019,Get Your Freedom,Joy Villa,,0.225,0.165831239518,0.3875,0.152581945197,sad,negative
368,480,PMEmo2019,I Make the Static,Joy Villa,,0.7875,0.0800390529679,0.6375,0.141972708645,happy,positive
369,481,PMEmo2019,The Darkness,Joy Villa,,0.6875,0.150519932235,0.6125,0.152581945197,happy,positive
370,482,PMEmo2019,Vagabonds,Joy Villa,,0.556818181818,0.215609840466,0.568181818182,0.202004418575,happy,positive
371,483,PMEmo2019,Ain't Nothing,Juicy J,,0.575,0.1,0.5125,0.18915932438,happy,positive
372,484,PMEmo2019,Issues,Julia Michaels,,0.675,0.1,0.625,0.111803398875,happy,positive
373,485,PMEmo2019,. Company,Justin Bieber,,0.7125,0.125623445264,0.7,0.178535710714,happy,positive
374,486,PMEmo2019,. Love Yourself,Justin Bieber,,0.375,0.167705098312,0.575,0.217944947177,relaxed,positive
375,487,PMEmo2019,. Sorry,Justin Bieber,,0.8,0.114564392374,0.775,0.175,happy,positive
376,488,PMEmo2019,You Look Like I Need A Drink,Justin Moore,,0.6625,0.0976281209488,0.6,0.145773797371,happy,positive
377,489,PMEmo2019,justin timberlake - can't stop the feeling! (original song from dreamworks animation’s “trolls”),Justin Timberlake,,0.909090909091,0.0770719316264,0.7954545454549999,0.194181903303,happy,positive
378,490,PMEmo2019,Liability,KLOE,,0.825,0.187082869339,0.6875,0.178972763291,happy,positive
379,491,PMEmo2019,Way Down We Go,Kaleo,,0.575,0.210653744329,0.4375,0.178972763291,angry,negative
380,492,PMEmo2019,What Ifs,Kane Brown,,0.9,0.108972473589,0.7875,0.158607219256,happy,positive
381,493,PMEmo2019,Ain't No Stopping Us Now,Kane Brown,,0.7375,0.1625,0.75,0.158113883008,happy,positive
382,494,PMEmo2019,01 Champions,Kanye West,,0.8,0.169558249578,0.4625,0.158607219256,angry,negative
383,495,PMEmo2019,Kanye West Ft. Rihanna - Famous (New Version) (CDQ),Kanye West,,0.8375,0.0976281209488,0.475,0.242383992871,angry,negative
384,496,PMEmo2019,Fade,Kanye West,,0.6625,0.209538182678,0.5375,0.296067982058,happy,positive
385,499,PMEmo2019,Bon Appétit,Katy Perry,,0.8625,0.0673145600892,0.825,0.1,happy,positive
386,500,PMEmo2019,Swish Swish,Katy Perry,,0.7,0.12747548784,0.425,0.15,angry,negative
387,501,PMEmo2019,Chained To The Rhythm,Katy Perry,,0.8375,0.1125,0.8125,0.128086884574,happy,positive
388,503,PMEmo2019,Katy Perry - Rise (CDQ),Katy Perry,,0.613636363636,0.13541335554300002,0.488636363636,0.172338078274,angry,negative
389,504,PMEmo2019,Kehlani - CRZY,Kehlani,,0.675,0.0829156197589,0.675,0.114564392374,happy,positive
390,505,PMEmo2019,Distraction,Kehlani,,0.65,0.145773797371,0.6125,0.219729947891,happy,positive
391,506,PMEmo2019,Gangsta,Kehlani,,0.275,0.145773797371,0.375,0.158113883008,sad,negative
392,507,PMEmo2019,8,Keith Urban,,0.8,0.12747548784,0.6625,0.22395591084,happy,positive
393,508,PMEmo2019,7,Keith Urban,,0.3625,0.117924764151,0.5375,0.125623445264,relaxed,positive
394,510,PMEmo2019,Wasted Time,Keith Urban,,0.7125,0.17721808598400002,0.825,0.160078105936,happy,positive
395,511,PMEmo2019,"Michelle Obama,Kelly Clarkson,Missy Elliott - This Is For My Girls",Michelle Obama,,0.6875,0.170018381359,0.7375,0.117924764151,happy,positive
396,512,PMEmo2019,Piece By Piece (Idol Version),Kelly Clarkson,,0.3125,0.128086884574,0.425,0.257390753525,sad,negative
397,514,PMEmo2019,Peter Pan,Kelsea Ballerini,,0.85,0.165831239518,0.75,0.125,happy,positive
398,515,PMEmo2019,Yeah Boy,Kelsea Ballerini,,0.6125,0.219729947891,0.7875,0.168170300588,happy,positive
399,516,PMEmo2019,LOYALTY.,Kendrick Lamar,,0.4,0.122474487139,0.4625,0.148429276088,sad,negative
400,517,PMEmo2019,XXX.,Kendrick Lamar,,0.2625,0.180710403685,0.425,0.195256241898,sad,negative
401,518,PMEmo2019,LOVE.,Kendrick Lamar,,0.425,0.15,0.5125,0.152581945197,relaxed,positive
402,519,PMEmo2019,BLOOD.,Kendrick Lamar,,0.35,0.207665596573,0.2625,0.152581945197,sad,negative
403,520,PMEmo2019,DNA.,Kendrick Lamar,,0.6625,0.316474722529,0.15,0.183711730709,angry,negative
404,521,PMEmo2019,DUCKWORTH.,Kendrick Lamar,,0.5125,0.141972708645,0.375,0.201556443707,angry,negative
405,522,PMEmo2019,ELEMENT.,Kendrick Lamar,,0.5375,0.1375,0.4625,0.158607219256,angry,negative
406,523,PMEmo2019,FEAR.,Kendrick Lamar,,0.3375,0.1125,0.3375,0.148429276088,sad,negative
407,524,PMEmo2019,FEEL.,Kendrick Lamar,,0.5125,0.2125,0.275,0.192028643697,angry,negative
408,525,PMEmo2019,GOD.,Kendrick Lamar,,0.2375,0.152581945197,0.275,0.2,sad,negative
409,526,PMEmo2019,HUMBLE.,Kendrick Lamar,,0.4625,0.1375,0.525,0.15612494995999998,relaxed,positive
410,530,PMEmo2019,LUST.,Kendrick Lamar,,0.295454545455,0.170832913391,0.340909090909,0.232885244681,sad,negative
411,531,PMEmo2019,PRIDE.,Kendrick Lamar,,0.225,0.122474487139,0.3,0.217944947177,sad,negative
412,532,PMEmo2019,The Heart Part 4,Kendrick Lamar,,0.5375,0.194052183703,0.3375,0.22395591084,angry,negative
413,534,PMEmo2019,YAH.,Kendrick Lamar,,0.1625,0.1125,0.2875,0.185825859341,sad,negative
414,535,PMEmo2019,Setting the World On Fire,Kenny Chesney,,0.7625,0.0673145600892,0.7875,0.0800390529679,happy,positive
415,536,PMEmo2019,Bar at the End of the World,Kenny Chesney,,0.7875,0.1375,0.825,0.15,happy,positive
416,537,PMEmo2019,Noise,Kenny Chesney,,0.7625,0.152581945197,0.7125,0.125623445264,happy,positive
417,539,PMEmo2019,Don't Mind,Kent Jones,,0.6125,0.197246672976,0.65,0.134629120178,happy,positive
418,540,PMEmo2019,You,Keyshia Cole,,0.5125,0.117924764151,0.3875,0.141972708645,angry,negative
419,541,PMEmo2019,Location,Khalid,,0.275,0.134629120178,0.35,0.192028643697,sad,negative
420,542,PMEmo2019,Promise,KiD Ink,,0.7125,0.125623445264,0.6125,0.205015243336,happy,positive
421,544,PMEmo2019,Picture,Kid Rock,,0.45,0.238484800354,0.625,0.27386127875300004,relaxed,positive
422,546,PMEmo2019,Crank It (Woah!)(Radio Edit),Kideko,,0.7875,0.148429276088,0.575,0.275,happy,positive
423,548,PMEmo2019,Gold,Kiiara,,0.45,0.160078105936,0.55,0.238484800354,relaxed,positive
424,549,PMEmo2019,09 Conscience (feat. Future),Kodak Black,,0.4375,0.178972763291,0.3125,0.21830311495700006,sad,negative
425,550,PMEmo2019,Everything 1K,Kodak Black,,0.4375,0.139754248594,0.375,0.185404962177,sad,negative
426,551,PMEmo2019,Tunnel Vision,Kodak Black,,0.2875,0.1375,0.375,0.201556443707,sad,negative
427,552,PMEmo2019,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,,0.85,0.108972473589,0.8125,0.160565407233,happy,positive
428,554,PMEmo2019,First Time,Kygo,,0.6625,0.1125,0.65,0.122474487139,happy,positive
429,555,PMEmo2019,It Ain't Me,Kygo,,0.7625,0.103832798286,0.6875,0.203485257451,happy,positive
430,558,PMEmo2019,iSpy,Kyle,,0.55,0.139194109071,0.5125,0.0673145600892,happy,positive
431,560,PMEmo2019,call the police,LCD Soundsystem,,0.6625,0.185825859341,0.5125,0.31349840510000004,happy,positive
432,561,PMEmo2019,Another Day of Sun,La La Land Cast,,0.825,0.114564392374,0.8875,0.180710403685,happy,positive
433,562,PMEmo2019,You Look Good,Lady Antebellum,,0.7375,0.130503831361,0.6875,0.1875,happy,positive
434,563,PMEmo2019,Telephone (Feat. Beyonc?,群星쀀,,0.7375,0.180710403685,0.6875,0.170018381359,happy,positive
435,564,PMEmo2019,Just Dance(Richard Vission Remix),Lady GaGa,,0.9,0.05,0.475,0.278388218142,angry,negative
436,565,PMEmo2019,A-Yo,Lady Gaga,,0.725,0.165831239518,0.6375,0.219729947891,happy,positive
437,566,PMEmo2019,Alejandro,Lady GaGa,,0.775,0.0935414346693,0.725,0.108972473589,happy,positive
438,567,PMEmo2019,Applause,Lady GaGa,,0.875,0.14790199457699998,0.825,0.139194109071,happy,positive
439,568,PMEmo2019,Bad Romance,Lady GaGa,,0.975,0.05,0.825,0.114564392374,happy,positive
440,569,PMEmo2019,Born This Way,Lady Gaga,,0.7,0.0829156197589,0.65,0.122474487139,happy,positive
441,570,PMEmo2019,Million Reasons,Lady Gaga,,0.7375,0.130503831361,0.5375,0.185825859341,happy,positive
442,571,PMEmo2019,Paparazzi,Lady GaGa,,0.6625,0.1375,0.725,0.0935414346693,happy,positive
443,572,PMEmo2019,Perfect Illusion,Lady Gaga,,0.7375,0.130503831361,0.525,0.15612494995999998,happy,positive
